time,ACB,BCM,BID,BMP,BVH,CII,CTD,CTG,DPM,EIB,FPT,GAS,GVR,HDB,HPG,HSG,KDC,KDH,MBB,MSN,MWG,NVL,PDR,PLX,PNJ,POW,REE,SAB,SBT,SHB,SSI,STB,TCB,TCH,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2018-06-20,0.009253205480483176,-0.026005510572719336,0.04415432941674203,0.004704309750988727,0.012112515835492325,0.014853025938347626,0.04547194638598136,0.02881555303930875,0.024232313387768024,0.010752791776261697,0.01943206160917195,0.05594629247941944,0.14645093052595526,0.02392795369523556,0.04133216857915923,0.04131167052775454,0.012432172554795402,0.010903534814103309,0.0130720815673527,0.012578782206860185,0.0067089331027298405,0.001961869041392947,0.03049916672628741,0.022230331659081743,0.00932824070903335,0.007835495523948638,0.009865255938109972,0.012807644101751552,-0.002902759657961351,0.02478002899848687,0.016754318612047372,0.025317807984289786,0.002003339568175104,0.01531130390444815,0.011618387953865057,0.027659141941223497,0.0,-0.0027586224390797514,0.016024928588122617,0.06062597481667912,0.014912666070318171,0.06624938554120066,0.01736775214234292
2018-06-21,-0.0307305410910402,0.05135184068305036,-0.044154329416741966,-0.02959903100914158,-0.024373545424026685,-0.0030549921927128295,-0.012112576268224512,-0.03053672386008165,-0.007393749024938265,-0.014001305732093183,-0.02307240054014655,-0.03200738750096722,0.0,0.004163781171779514,-0.01901197948857189,-0.025116984607773948,0.0,0.0030935832869955723,-0.02798536541807045,0.0,-0.015347484475592829,-0.0039633708354066205,-0.030499166726287514,-0.020703780277689023,-0.03825713171533641,0.0,-0.009865255938109873,-0.008480194146173672,-0.02353049741019416,-0.010544913176614998,-0.018868484304382805,-0.025317807984289897,0.0,-0.05164323315183847,0.0,-0.01932228665216167,0.0,-0.016713480973740556,-0.008090128305343683,0.01807056240758751,0.0072513068918138215,-0.002962965130657072,-0.05310078417223293
2018-06-22,0.03073054109104013,0.08115443652622684,0.025659746780577527,0.013036205197320022,0.04802547574268815,-0.00408789531966732,-0.000729356635614572,0.02130459785977918,0.011070223754246893,0.0075635152572447765,0.014482512361128448,0.017972743987048873,-0.023461486678998045,0.02327278205537565,0.042279664807897195,0.021192846151639744,-0.006196766537511493,0.0,0.027985365418070535,0.0,0.024959388422063373,0.005956963521318039,0.007960241038388324,0.012774884136913666,0.01951281422358172,0.0,0.0,0.0,0.06528229209041578,0.01054491317661504,0.021978906718775167,0.025317807984289786,-0.0020033395681751734,0.06765864847381486,0.0032948958968524846,0.02985296314968113,-0.007034377580808693,0.0056022555486697516,-0.009706672285662724,0.010342622413323472,0.04571814455951716,0.059518523610227095,0.03822817726894023
2018-06-25,-0.001316655884746785,0.005115100666770409,0.025017762975287943,0.0017027077159902676,0.02005536681334843,-0.02278710715093136,0.019201580966853815,0.016722797729459917,0.04309463946308685,0.013896535762524618,0.0014367818563628255,0.0030929852610493457,0.03642063132150323,-0.0013540963477292579,0.013705102591650345,-0.011865663276500925,0.03286501361967273,-0.006974069336073436,0.012903404835907782,0.024395126346916214,0.03364397619544292,0.0039398776717250944,0.0,0.019600116157375107,-0.01480306864870389,0.0077745775471300006,0.015087199919261619,-0.0032438305611195086,-0.01970969481156289,0.0,0.0020682530640590605,0.01242251999855711,0.009314771274547388,-0.007504725654067693,0.009820046180975513,0.01161639339303254,0.01135018158604959,0.019364367181791152,0.007288822992591375,-0.010916815634479828,0.0068784882104361515,-0.01030454082881433,0.019802008771552637
2018-06-26,-0.01593659226281264,0.0,-0.014407583863272296,0.010155808344842518,-0.03188307862000503,0.016623759443262533,-0.0173271661725035,-0.012515807931830646,-0.019521471745019954,-0.010672459890771872,-0.012278955286516768,-0.011062703798163376,0.025425098365810177,-0.01364277640378649,-0.009115833408009493,0.00397088542949272,-0.018209911379423054,0.002330098141622609,-0.012903404835907841,-0.006118052359573697,-0.007140337370209663,-0.003939877671725044,-0.002977669693924392,-0.016163686658793922,-0.012126343229927497,0.029568200781951184,-0.003260518049933759,-0.011497857378125398,0.0037842996912396277,-0.010544913176614998,-0.009341012393138849,-0.012422519998557209,-0.009314771274547485,-0.056161901550209656,0.0,-0.0015942609992915737,-0.0043158040052408446,0.013605652055778678,-0.0006604293030361431,-0.0005816180493919602,-0.018527734496629644,-0.017094433359300068,-0.002446162449652657
2018-06-27,-0.031273792747100994,0.00914175995809451,-0.036269925892593154,-0.0016854883477823005,-0.00820443609000449,-0.007238914754643823,0.004567165921007983,-0.039388653366960104,0.0,0.006417134320633509,-0.005100193204840035,0.002339182353172241,0.09315240781778279,-0.016620881236040407,-0.040173547908553146,0.003955179842928014,0.02383316893378517,0.0,-0.021329766806334298,-0.018277073987342574,-0.016983244690546316,0.001989626180399422,-0.012000144003110521,-0.01316518421308689,-0.05242579733984974,-0.021853601286620773,0.0,0.0,-0.003784299691239618,-0.014235115821871985,-0.054646696282144976,-0.01680711831638129,-0.014815085785140587,0.006947918768796905,-0.006535970979785533,-0.022182801102191337,-0.044541930014549626,-0.03857227478623962,0.01269163644197274,-0.013392339868211277,-0.005102354587782803,-0.045061492131120096,-0.024891820178901517
2018-06-28,-0.03944173205129673,-0.09541129715109185,-0.03479822225653647,-0.0016883340157678442,-0.019409584154635572,-0.048919907925695755,-0.03252404759478406,-0.029244441177812386,-0.010810916104215617,-0.0032034197175377006,-0.04252785578441453,-0.010372927922894562,-0.01150172423901164,-0.04572224933809511,-0.016338662354789105,-0.04027389913793996,-0.01772627972560578,-0.006225701042453104,-0.030305349495328922,-0.025005161428671378,-0.02846246466376152,0.0019502514913257276,-0.007067167223092443,-0.013561012719290286,-0.07158003375480271,-0.007714599495330324,-0.01580019703118828,-0.014838705035557613,0.026194201090823793,-0.025409715525368325,-0.04045495469231364,-0.021414094503816584,-0.014349409178999,-0.013944449058633046,-0.02321829010200722,-0.0016326534238853348,0.0,-0.005633817718256019,0.037973845850038136,-0.02672927207269122,-0.02896654368554096,-0.03673882564575752,-0.041135904510137315
2018-06-29,-0.013015368112070361,-0.05135184068305038,0.004240289038885442,-0.015324665645059528,-0.0048748157693335546,0.056158822680339573,0.009158743467269715,-0.0018001805041478545,0.003616640470188515,0.007458745287676133,-0.022351604888397915,0.013871473765407958,-0.011635554672747576,0.04432462507145715,-0.011696039763191298,0.0,-0.011481182373956254,0.0,-0.010309369658861213,0.0,-0.006017317892988698,0.005933687455259547,0.004044494896506444,-0.00862550963127356,-0.037200283686090574,0.0,0.019060715081122122,0.02729879486704602,-0.03189763860469347,-0.011090686694158173,0.0,0.0,-0.006213344117511323,0.015920734286844977,0.01993421490081733,0.0016326534238853118,0.02161137333826761,0.005633817718256064,0.0,0.023545955136661745,0.0,-0.027398974188114388,0.01821364649266236
2018-07-02,-0.06618956798472996,0.02600551057271941,-0.04914283565959771,-0.019054794432838393,-0.0544704155618989,-0.03246358375554493,-0.02925883663464458,-0.04797968188813509,-0.021898685307637573,-0.013896535762524538,-0.03167327310492533,-0.0015533983706209355,-0.011772536225267236,0.0013976242666379351,0.0,-0.06948222799292444,-0.003084042536961445,-0.0062647033393277325,-0.05320403606346457,-0.03872068189090948,-0.06345775242995552,0.0019349510865683647,-0.008105414182821454,0.0,-0.07149495786318906,-0.023507448766029615,-0.039845908547199674,0.019878057365469614,-0.07110595635351441,-0.049533935122276676,-0.03738753207162033,-0.03974032864951411,-0.042439183275156715,-0.009920716286747878,-0.019934214900817253,0.00162999221093097,-0.009814524418328465,-0.04304825356851372,-0.002725082914771159,-0.019948351622083825,0.005739071860671189,-0.03589292306060661,-0.002572411506289197
2018-07-03,-0.07255397028698762,-0.08013778730279754,-0.07137666284222771,-0.01728742999452036,-0.04640832746813798,-0.004266673139375685,-0.04134063133598597,-0.07250971536599127,-0.01299925454363971,-0.014092374139708217,-0.03187846564194482,-0.06275232099660545,-0.011912781516242,-0.042802539234760434,-0.05646661166777118,-0.06836374280939017,-0.008919973822443028,-0.026264939958323928,-0.05812319925004756,-0.02667263816036865,-0.06646964500774165,-0.021744621405049805,-0.07059275547303624,-0.05948688634204979,-0.06384286893560405,-0.0312053503187916,-0.034462404186176576,-0.0084029135178605,0.01825608511581008,-0.06871389254805181,-0.06263557099148506,-0.06995858860691034,-0.07188722951331591,-0.04381750350005366,-0.03413300636945847,-0.036488293263136795,-0.07170442369230781,-0.03278982282299084,-0.07246235927570126,-0.044118995273269956,-0.005739071860671237,-0.0711308934440374,-0.010389278208383665
2018-07-04,0.03127826995475617,-0.13053394702313056,-0.006384698464669768,0.025646935310610665,-0.03449479716958355,0.004266673139375699,-0.02511363408575502,0.01912489090968209,0.0,0.006528858882463631,0.026231012148869685,-0.04312653081381349,0.046822596653268475,-0.01025650016718911,0.022565059992089725,0.010946160897497295,0.008919973822443044,0.0,0.019121041446778377,0.0013340005313276207,0.04247012015084412,0.0019736258312728484,-0.013187004281953801,0.008918153451214623,0.06800954163045007,0.0,0.01323599957229122,-0.009193545739852775,0.0,0.0207046733616912,0.05426732132096855,-0.004842624475788015,-0.009360442759563695,0.02570835671020703,-0.022828032556200833,-0.007630388865691619,0.0672098258518114,-0.01526747213078842,0.0516768813818858,-0.015157558481514467,-0.017916090512596565,0.023502844454782672,0.007777543512344334
2018-07-05,-0.06702675739728821,-0.05873380490413394,-0.05852514591404571,0.02601995476180737,-0.011424798153065588,-0.004266673139375685,-0.029117928838546876,-0.06593530875367258,-0.0018709079358117313,0.0,-0.013029500290333796,-0.07186710275499138,-0.06835774920456657,-0.045188410854606086,-0.027765279719197247,-0.059264738168304944,-0.008919973822443028,-0.017080529117811053,-0.058496206681608494,-0.002669782997439366,-0.02670162807613914,-0.001973625831272809,-0.0722377004192284,-0.05178529931752471,0.0,-0.03326710098293906,0.009641947976253038,-0.026866017464908014,0.0,-0.04184710993550049,-0.014510532714414465,-0.057958276763242375,0.04144875731106431,0.007081466112783955,-0.007130154984591191,-0.066867472174638,0.02840133213386759,-0.0667974809235158,0.014257077324872742,-0.0115129750658434,-0.01204078262144322,-0.04635410937155084,-0.02492309908954181
2018-07-06,0.0926281556360767,0.0,0.06729363573399176,-0.02601995476180747,0.06602729403198959,-0.003748331028553094,0.032146469301306005,0.06593530875367255,0.0018709079358116025,-0.014200129379114966,0.03226086221822148,0.06688604210435131,0.0,0.06415323891357957,0.018595577159344498,0.04042587647189881,0.0,0.006541315229639921,0.06792134714119161,0.0013357824661118206,0.04586633287845329,0.03919999012688977,-0.05750819872581236,0.0300555827321096,0.06099143725125042,-0.017057982904576625,0.01293855298536142,0.0,0.012980711472721057,0.08985632912186114,0.06255726620310728,0.06762018767497929,0.023040781435666725,0.0,0.053973063744666004,0.05617218305788993,-0.013177017620804136,0.04816340137862294,-0.0029623381798604687,0.02591654816049647,0.005913082587204043,0.06704450262899705,-0.0310073339324686
2018-07-09,0.0062992334279871505,0.00744051051658332,0.008692271243930337,-0.03099931204920262,-0.010489888814139101,0.0,0.01512119767912288,0.00893306188547535,0.012999254543639597,0.0032948958968524846,-0.015194214740916418,0.004981060650640098,0.009478743954543739,0.005763704716750134,-0.030132149787760906,-0.006359321908292504,0.008919973822443044,0.0,0.007476670343020137,0.0026662238757427454,-0.014236563411526655,-0.017455368721839917,0.03587273942993401,0.010687668530496146,-0.04679948185623244,-0.007555351644449502,-0.006788892333686203,0.0030756006282724384,0.02643325706815543,-0.015748356968139168,-0.027844026171173344,0.0,-0.011082492446792963,0.009031672030347757,0.010118130165584686,-0.01822967149166116,0.0025885054422803496,-0.009448889197932507,-0.011294739145012292,-0.018221297270027574,0.006127700034239209,0.005672164952466375,0.010899009402881469
2018-07-10,0.026337695885035418,0.005912803627113322,0.014838226166263698,-0.02023921632612142,-0.030305349495328922,0.04868797215053967,0.006963895943872868,0.010810916104215675,0.030883471715452863,-0.003294895896852538,0.0064257249209704916,0.006030601951106594,-0.00947874395454377,-0.0014378147696274715,-0.005288219621564301,-0.029128272923023713,0.0019286409064056863,-0.009828088936262651,0.009267906930781456,0.0,-0.0008196721770398048,-0.011808516213553057,0.0,0.0,0.03623037769525069,-0.008705169227330788,0.005434795985956995,-0.0030756006282723477,0.0,-0.007968169649176845,-0.005899722127188271,0.0,-0.03016820036829675,0.01092907053219023,0.008354267469857724,-0.016784846353440887,-0.016111455360203312,0.04335044087361382,-0.019258411927733168,0.022729043699932706,0.0,0.024582243405335807,-0.01641076614185966
2018-07-11,-0.05986038792367895,-0.07495862579052202,-0.06733312006858708,-0.05554898870096815,-0.0068797989288172465,-0.008209384227066012,-0.024297355106257464,-0.06669137449867228,-0.04015137864623451,0.0,-0.031722871534790927,-0.02787029942616331,-0.024794658613216277,-0.06847912886070219,-0.03233040203848902,-0.03509131981127006,-0.001928640906405597,-0.014090577099254131,-0.06085527572127473,-0.002666223875742709,-0.038024217267933265,0.001989626180399422,-0.022113923258506456,-0.018357888301805656,-0.03623037769525065,-0.04470017891790694,-0.02469261259037152,0.0,-0.019512814223581715,-0.057629112836636416,-0.06099451270284191,-0.03922071315328127,-0.07058021684884914,-0.01593659226281264,-0.015088299651201884,-0.036747160209982484,-0.011642407421967605,-0.0370412716803491,0.014532302164140011,-0.021201769821369097,0.0,-0.0697026786858055,-0.016649234059352362
2018-07-12,0.03665749084401513,0.03511870844225107,0.03982647427875349,-0.0019316212303071513,0.013878661025819007,0.06386209457653272,0.006506355007813854,0.04194988485850975,0.0037174764001325733,0.0,-0.009132483563272474,0.015555138920972562,-0.03838424300831533,0.004611845222563067,-0.018795467620038017,0.02020270731751947,-0.0015455953617805973,0.004164937299284202,0.04035129552356745,0.0,0.010169579169629012,0.003932061957003831,0.009888832129247196,-0.009185464631383276,-0.003850601600285257,-0.009184909577072553,-0.00836824967051658,-0.00866234843597179,0.0029513056345803197,0.04149973090675284,0.0050188311119427655,0.014888612493750559,0.008998015719560583,-0.004024150299725491,-0.0016906174779074388,0.023294042512863784,0.002638791747384491,0.021773799549560754,-0.014532302164140006,-0.002295708505342413,0.007699988366919919,0.016432294627081432,0.022160990798330567
2018-07-13,0.03233538064293645,0.0,0.021285785914731112,0.024824646957222706,0.024441469279387805,-0.017552864117196344,0.01779100009844374,0.036403429388005566,0.02020270731751947,0.0,0.046444192000629644,0.03482141832367396,0.025752496102414764,0.01522099401035517,0.05430215607694778,0.009950330853168092,-0.007374378460662395,0.010748346551433396,0.03151326570607659,0.011942420919965276,0.028674310275344096,0.011739204121770416,0.007230866728331985,0.00918546463138334,0.03388440475226763,0.0,0.018731036706063128,-0.0004972650525141769,0.006852694462040528,0.024097551579060524,0.050040946071084585,0.029128272923023637,0.008110344537453643,0.004024150299725548,0.013445580709351118,0.04458915621364992,-0.00639819467129017,0.018293193047325483,0.0,0.004586158802153394,-0.011947870816455377,0.039936853189258686,0.0
2018-07-16,0.009049835519917856,0.006116227017436054,0.026935064262665752,0.0,0.017349832793042492,0.003927349181498265,0.02427631018229437,0.008658062743114531,0.005439723295818121,0.0,0.0063492276786587445,-0.007375441714926261,0.0,0.0030165935394257273,-0.0031762864184208183,-0.004962789342129014,0.0,0.015504186535965254,0.02700434119167495,-0.009276197044222606,0.021079013130597853,0.0077618252229891905,0.0,0.007670219771309434,0.06030281030743342,0.0,0.0034305350967892222,-0.00037311112925855105,0.006806054468999496,0.015748356968139112,-0.005970166986503796,0.0047732787526575905,0.0,0.0,-0.005020931050099569,0.0021565675815511114,-0.03059512057820267,0.02976410190645386,-0.004818230959583426,0.007607497913225546,0.010090400156713447,0.00779948243482367,0.03498760509578753
2018-07-17,0.031044621681960108,0.027810886703721636,0.03139271240786264,-0.0056743106666277115,-0.03500600504237866,-0.011332961896290517,0.003546889109707948,0.051341185961037226,0.005410292728247479,0.010941028178208202,0.024229399426835413,-0.027445976608747803,-0.037414435850257714,0.0,0.016824792249980777,0.009901070982711537,0.007374378460662482,0.004040409537004906,0.04344731975893654,0.004151795385078348,0.04356191980490202,0.005773468527186862,-0.00477386303527988,-0.007670219771309409,0.03902262381434195,0.0,0.012253386805764967,0.0003731111292584874,-0.006806054468999502,0.026976587698202076,0.017804624633506686,0.023530497410194036,0.033362903669121445,0.02576951317905161,-0.006734032181344068,0.016239673133237997,0.0,0.008759180089881554,0.014601981140267272,0.0007591250287089428,-0.00037190851479320525,0.06446915136195468,0.06653522453192719
2018-07-18,0.017316450011460958,0.0,0.04812418682309749,0.009439375355291279,0.01229422910795071,0.001980198666862501,0.023509912277805342,0.03662758698491971,0.026620915405427895,0.0,0.022901764286684414,0.04941108936789767,0.0,0.04850326128408999,0.028778964550043327,0.06515409517978579,0.00732039485566441,0.006430890330290332,0.033447934067540125,0.01985461889954758,0.008793786357079902,0.05051392219099786,0.02902259322634352,0.05409254894709601,0.021822286581020985,0.07014560936675977,0.06673502451286537,-0.00037311112925855105,-0.002931120808858812,0.03364803411823273,0.049350231392136866,0.04100802372737704,0.03152894760866243,0.02607583763264735,0.0067340321813441194,0.02965345692691915,0.013021645293573914,0.05925569620909325,0.009474661747049348,0.018002604091427787,0.006426916201866459,0.018557233560217826,0.0623537701371448
2018-07-19,-0.02315588266302025,0.0,-0.013413543859852231,0.020089961390346543,0.021436875363339252,0.026837424295695612,0.013312059170594873,-0.020381742319340385,-0.007029905928258174,-0.007646132281355707,-0.009859768916288276,0.014175892242973744,0.0,-0.0028735651957318073,0.0,0.06981304787084118,0.0,0.0,-0.023295562603522068,0.0399702915505495,0.019974283819362566,0.01809048864109807,-0.0023866359777308553,0.01043093357883962,-0.020697300524697166,0.09726330542520685,0.017504132729353347,-0.013525566244641157,0.0,-0.011090686694158173,-0.010129518238855603,-0.018018505502678365,-0.002273589459872744,0.014198061505292448,-0.0016792615197200253,-0.012005940113340944,-0.008340064380417678,0.013605652055778678,0.0,0.040078549499496186,0.008953270085939406,-0.010267030639744145,0.0
2018-07-20,0.03877011046457102,0.11934675763256623,-0.015037877364540559,0.012808958292581241,-0.06132252116779926,-0.021412010247765685,-0.003204446237041788,0.012455677046919645,-0.010638398205055754,-0.003294895896852538,-0.020793972174714227,-0.017907239855831945,0.09637599392067256,0.007168489478612497,-0.012232568435634408,0.007147993265287151,-0.014694773316326935,0.0,0.02985296314968113,0.0,-0.0154167370015783,-0.007203455197738835,0.0,-0.026515839189576063,0.011625438330475866,-0.007835495523948608,-0.0206737074906324,-0.07214100302495301,-0.026774033605057,0.0,0.007887364833165846,0.0,0.0,0.025975486403260736,0.0,0.0,0.003697456185691419,-0.013605652055778598,-0.013376682739601978,-0.0664477765328583,-0.005878047784190945,-0.007250161225059751,-0.023515126628512746
2018-07-23,-0.030023699021702495,-0.054761906952954284,-0.02409755157906053,0.0,0.037112171475848305,-0.0014767415925136288,-0.026121899287855972,-0.0452156584769122,0.022908490796870122,0.0,0.009295186987123677,0.022994238311737258,0.0,-0.005730674708984983,0.006134988567515929,-0.05565125454937726,0.002723207284931473,-0.0032102756302482102,-0.01813734797711855,0.0,0.003782152768745547,0.037228695539955045,-0.0011954574047737456,0.019498266530929443,0.009071862194221365,-0.02388173200338736,0.03861002611140137,0.05111710323324591,0.03359999867545685,-0.022557347424074514,-0.034249923043078466,0.06595796779179737,-0.047387506472205056,-0.0055096558109695845,-0.0016820861829848262,-0.0033375083128798985,0.00846853347376363,0.02435844383204044,0.0039020209925527453,0.06644777653285827,0.0029433428165969323,-0.06995858860691034,-0.0035814824673444288
